id,label,tweet
27708,1,today's  donkey #zionazi who is proud of murdering real palestinian semitic children - thats what i callÃ¢Â€Â¦ 
27711,1,@user @user is #buddhist: #burmese  has nothing to do with #buddhism! period. #rohingyas
27716,1,the latest eco news of the day!  thanks to @user  #indigenous
27723,1,"@user irony: butthucreepers : sexism aicle because they think it's pro-rapist. it's not, you misogynists #malevote httÃ¢Â€Â¦"
27727,1,are Ã¢Â€Â¦ #black &amp; feel like the  are stomping on you? listen  #retweet #tampa #miamiÃ¢Â€Â¦ 
27736,1,@user #allahsoil all war is violent (except perhaps in thailand).       Ã¢Â€Â¦  #teambtsÃ¢Â€Â¦ 
27748,1,"@user just got done threatening my coworker to give me money and he says ""black male is illegal"" smh  #really"
27751,1,transsexy naked  boob 
27758,1,@user you might be a libtard if... #libtard  #sjw #liberal #politics 
27846,1,how's mars bar in @user charging guys Ã‚Â£5 for entry and girls Ã‚Â£2? isn't that like modern sexism?  #shame #charges #unfair
27855,1, naked fat girls russian sexy girls dating
27859,1,@user @user nobdy wants 2 kiss #lying #conaist   #homophobic #islamaphobic #russianhack #nomandate #traitor
27876,1,"'the #mummersparade, by its very dna, is a largely-unrepentant  affair that has no business existing' "
27896,1,a message of #hope for #newyear. building a business to end  #storytelling #endof2016 #tedtalks #tedatibm 
27901,1,you might be a libtard if... #libtard  #sjw #liberal #politics 
27903,1,hot off the press! the nikita news is out!  #bestoftheweek 
27948,1,"@user #allahsoil stones and humans are different, but to gravity thereÃ¢Â€Â™s no difference.  Ã¢Â€Â¦Ã¢Â€Â¦ "
27984,1, destroyed in one minute #janeelliot   
27987,1,@user #feminismiscancer #feminismisterrorism #feminismmuktbharat why  #malevote is ignored  @user
27990,1,mother daughter blowjob  white girl has sex with black guy 
28051,1,"@user @user @user @user @user btw, #gandhi was a . in #india, @user adores him (withoÃ¢Â€Â¦"
28081,1,@user impoant message to all. #publicserviceannouncement #psa #inspirechange #embraceyourself #bedifferent #dreamÃ¢Â€Â¦ 
28093,1,anothr #bloated  #jerodtwin #colluder #angrygaymafia #koolaid #guzzling #hasbeen #failure #flushedÃ°ÂŸÂšÂ½Ã¢Â€Â¦ 
28112,1,@user #allahsoil this simplistic worldview exists today in the 10 second soundbite. .  Ã¢Â€Â¦   #emiratisÃ¢Â€Â¦
28143,1,"@user @user liz treacy, @user condone ex-councillor mark hackett's #islamophobia  for me @user"
28152,1,@user donald  - putin's butt buddy and a commie. 
28153,1,@user precisely why the deplorables are up in arms   
28160,1,@user #mmusimaimane is more  towards whites than #zuma and #malema combined. #da #southafrica  
28187,1,only a #whitesupremacist like @user could merge images like this without understanding the racist impact of the effect. 
28211,1,book - #german #colonialism in a global age  ht @user #imperialism #blm  
28241,1,you might be a libtard if... #libtard  #sjw #liberal #politics 
28243,1,'@user  the #14th amendment  #blm discussed here thanks @user    '
28267,1,@user assholes like u should shut up. every rape which is prevented is a victory for humanity. you are a shÃ¢Â€Â¦ 
28287,1,sea shepherd suppoers are racist!   #antiracism #seashepherd 
28295,1,"@user #newyear 'wish list' of  cretin #carlpaladino,election co-chairman of #presidentelect #trump on mr&amp;mrsÃ¢Â€Â¦ "
28296,1,@user #allahsoil why build walls when there are already so many other obstacles to overcome?  Ã¢Â€Â¦Ã¢Â€Â¦ 
28316,1,"#conormcgregor runs his mouth endlessly like #rondarousey. both have lost. and yet, ppl only take glee in her losing.  perhaps?"
28317,1,@user @user because many of us find obama's policies repugnant does not make us  you're liberal racecard has exhausted
28331,1,@user isn't it time we realized what we've done:  #hate #exploitation! read america's history! 
28346,1,@user @user @user @user must be heabreaking for #blacks within @user to find they're helpless againstÃ¢Â€Â¦
28353,1,"verified: shocking video of #myanmar police touring #rohingya civilians was shot at #koetankauk on nov 5, 2016.Ã¢Â€Â¦ "
28387,1,@user milo yiannopoulos.is a hate mongering .  i'll never buy another book from nazi ss and tossing any i have in the bin
28391,1,"jews, christians and muslims all believe that good will prevail.   #emiratisÃ¢Â€Â¦ "
28392,1,@user racist attack on three muslim women in #hull city centre...  for more info:   #muslimsÃ¢Â€Â¦ 
28394,1, names for women best nude blonde teenagers 
28404,1,@user and i never mentioned race nor could i care yet the bitch called me david duke so imo she's a 
28407,1,@user just pre-ordered this. it sounds a really great book 
28415,1,@user why are white people #expats when the rest of us are #immigrants?   #classism #imperialsm
28435,1,#jeffsessions omits decades of records for his ag confirmation hearing  Ã¢Â€Â¦ no surprise from this  #weasel
28436,1,princess eugenie caught up in 'racism' row over white actors playing chinese pas  
28441,1,"#goodonedean!!!  #metoo!!! #lol.  #trumpism is #putinism.  #donaldtrump is a #traitor, #committed #treason.Ã¢Â€Â¦ "
28449,1,@user next to a police vehicle this #anc  can hang a poster and sing kill all whites and nothing happens to him.Ã¢Â€Â¦ 
28450,1,mark levin reveals Ã¢Â€Â˜missing historyÃ¢Â€Â™ of the  #democratic pay that...  via @user
28452,1, in uk's increased because gb #politicians have impo #immigrants from  infidel #childabuse #cultures for #coffee backhanders
28466,1,"@user #misogony and  are a spectrum. if you voted for @user , you are on it. "
28476,1,  sea shepherd suppoers are racist!   #antiracism #seashepherd
28501,1,@user #feminismiscancer #feminismisterrorism #feminismmuktbharat why  #malevote is ignored  @user
28509,1,@user #allahsoil islamophobia only serves to empower the extremists.  Ã¢Â€Â¦   #emiratis #2016in4words #Ã™ÂŠÃ¢Â€Â¦
28528,1,@user kevin macdonald:  ethnocentrism is normal and rational     #race #ethnocentrism @user
28531,1,@user @user @user is this the kind of tweet you want a company rep sending out?  
28559,1,#trump #newyork co-chair  '#gorilla' comment about #michelleobama 'damn #asians'  #draintheswamp
28562,1,please #america # #timwise lecture - #colorblind  via @user #trendolizer  #historicalamnesia
28606,1,  #history #america true progress
28614,1,what #millennials think about :  
28617,1,this should have been enough 2 just say no #notmypres #wtf2016 #neverump #unpresidented #bigot  ... 
28634,1,here's what ignorance &amp;  looks like. it ain't all swastikas &amp; burning crosses... 
28666,1,"you're not very sma if you think i hate all ""white males."" i hate racism and sexism. that's it. grow a brain, right wingers!  #p2"
28688,1,@user @user crackers? isn't that a little racist? i mean i'm white but think the kkk should burn in hÃ¢Â€Â¦ 
28728,1,@user #trump is guilty of treason !  we #theresistance must #resist   #hate  naked raygun treason 
28736,1,@user you might be a libtard if... #libtard  #sjw #liberal #politics 
28738,1,you might be a libtard if... #libtard  #sjw #liberal #politics 
28796,1,"we're also not upset we lost because we won by any measure other than a , useless appendix of government thaÃ¢Â€Â¦ "
28797,1,finally!!! action!!! @user @user #catdjt #theresistance  #notmypresident #impeachtrumpÃ¢Â€Â¦ 
28798,1,@user white supremacy is not a joke (i agree) but lying 2 wmn 2 get laid is woh joking about? line of thought by @user
28802,1,i live in nyc and don't see a lot of ove racism. i was disappointed to see how much there is on twitter.  must never be tolerated!
28829,1,@user it's going to be a great year!!! i can't wait till this happens :) #treason #traitorump #liarÃ¢Â€Â¦ 
28830,1, video men and women in bed without clothes candid videos sexting
28834,1,@user .@user @user unbelievable  aicle! tip: it's never ok to tell someone they cannot procreate! m or f! 
28865,1,@user is this your relation? yeah... that's a right... i see you all as the same  
28878,1,need a black page3 girl to shut down #nomore page3 for  as well as #homophobia page3 #bringbackpage3 #2017
28898,1,@user let's do this! @user #maga #thanksjackasses #packyourshitobama #2a #trumptrain #tcot 
28899,1,"@user #dearfellowwhitepeople, in 2017, let's all realize that u don't have 2 wear a white hood &amp; #swastika tattoo 2 b  r saÃ¢Â€Â¦"
28901,1,@user i am not shopping at @user until they purge all trump products. who do they think canadians are? 
28908,1, video men and women in bed without clothes nude mother son sex
28912,1,@user @user why cant we run this #thug  #fool #agitator out of #stl? @user @user @user
28922,1,@user @user your comments are reflections of ignorance and  @user @user @user
28924,1,word factory: race denial prevents healing! #southafrica #leadership #transformation #inequality  +5 
28925,1,@user #us ambassador says #zionism is form of  #israelisettlements #illegalisraelisettlements #terrorism 
28937,1,couldn't have said this any better nor truthfully  donny boy.  @user #theresistance #traitor Ã¢Â€Â¦ 
28948,1,"@user stop legitimizing by using ""alt-right"" &amp; call them what they are: #neonazis! ""..from nazi doctrine, incl ultranationalism ..."""
28972,1,the uk government's new 'anti-semitism' definition conflates racism with valid criticism of israel - openÃ¢Â€Â¦Ã¢Â€Â¦ 
28991,1,attack her chinguas~ &lt;33 
29003,1,@user #prank #dad #home #slapcam #black  #waiting #bastard #offensive #memes #meme by offensivememes69 
29004,1,he's shown us over &amp; over who he is! #bigly #believe him! #traitor #fraud #liar #sociopath #rapist Ã¢Â€Â¦ 
29011,1,@user excellent analysis &gt;&gt; this  #backlash against #refugees is the real crisis in europe | apostolis fotiadis 
29049,1,"@user spread the word &amp; join millions for national day of healing jan. 17, 2017  #trht @user #Ã¢Â€Â¦"
29054,1,fair &amp; lovely effect...  
29066,1,@user #feminismiscancer #feminismisterrorism #feminismmuktbharat why  #malevote is ignored  @user
29081,1,fo woh pastors say officer's acts in viral video arrests were racist  
29088,1,@user after being a #victim of a  #hatecrime (i was called a cr*cker) i now truly #understand what it feels like to beÃ¢Â€Â¦
29093,1,intolerant post-brexit britain: history shows we can be better than this | hugh muir   #hatecrime #uk #society
29103,1,a #business against  | by villy wang | #tedinstitute  
29104,1,"in queue with basket of food shopping, 50's guy says ""give us a smile"". think my response was a first by the look on his face. "
29113,1,suspected henrico #vandal's #mother: #'my #son isn't ' - dec 31 @ 9:46 pm et  
29137,1,@user @user why can't women be defenders if they want? 
29157,1,#jokeoftheday #1pun   what does the tornado and black people have in common?  it only takes 1 to ruin the neighborhood.
29170,1,"@user my age, gender or race should not define my capabilities in 2016.   #ageism"
29174,1,another  comment on social media!! idiot!!! 
29190,1,"@user i have the ssn,address,home network info and billing info but you still have to speak to my husband.  #failure"
29199,1,are you #black &amp; feel like the  are stomping Ã¢Â€Â¦ you? listen  #retweet #tampa #miamiÃ¢Â€Â¦ 
29205,1, girls in the world jgirl sex 
29230,1,@user @user  obama &amp; biden are the most #antiwhite  president &amp; vp in history. #trump
29239,1,@user and playground insults have always reflected family / society rhetoric on #homosexuality  Ã¢Â€Â¦ 
29240,1,"well,these sewer rats don't take a cent from me,....i don't use to watch ""football"",......but now,i hate it! "
29263,1,explain your actions. netanyahu you  can not claim discrimination when u do it yourself to others.  
29264,1,can sniff out subtle  &amp; the ignorant in a nano second even if it is an underlying flippant comment towards someone else.. #aware
29305,1,"@user you forgot: small hands, orange skin, weird hair, big teeth #sociopath #insanity #misogynist  #bigotÃ¢Â€Â¦ "
29399,1,yeah man fuck feminism 
29423,1,buffalo school districts boots trump ally over racist comments. #birdsofafeather  #resist  : 
29424,1,"@user  pre-crime in germany of all places, did they make them wear badges ?"
29461,1,"#burbank, #california : cou rejects city's appeal in  discrimination case against #armenian policeman  #usa"
29464,1,this diagram explains trump's response to orlando   @user  #rip #theresistance #resistance #resist  #maga
29596,1,"@user #us #neonazis are #antisemitic: emboldened by #trump ""win"". #gop "
29600,1,a @user campaign co-chair answers a few questions... #trump  
29603,1,#southsudan provoking neighbours again with noise. the #scumbag that says - he can do what ever he wants. #uncivilised  trash. haters
29626,1,@user #allahsoil many politicians claim that jihad is an attack against humanity      Ã¢Â€Â¦  #teambtsÃ¢Â€Â¦ 
29631,1,"@user racial differences r biological reality, same as rottweilers vs.  chihuahuas. iq&gt;95 should understand. "
29671,1,black men and black women with stockholm syndrome   
29679,1,ever noticed the word  to a non black person and the word #nigger to a black person yields almost the same reaction?
29682,1,@user #allahsoil not all westerners are islamophobes.    #emiratis #2016in4words 
29769,1,the major kind of  that people arenÃ¢Â€Â™t talking enough about  via @user #environmental #justice
29804,1, that's why Ã°ÂŸÂ˜Â’ 
29815,1,@user all of you need to stop being racist and just let the terrorists kill you. #sarcasm Ã¢Â€Â¢ #Ã°ÂŸÂ‡ÂºÃ°ÂŸÂ‡Â¸  #trumptrainÃ¢Â€Â¦ 
29820,1,@user #mcconnell obstruction goes all the way back to when he discovered #obama was black    
29870,1,good afternoon sweety! Ã°ÂŸÂ˜Âƒ send me letter Ã¢Â™Â‹Ã¯Â¸Â  
29880,1,"Ã¢Â€Âœwe the peopleÃ¢Â€Â originally meant Ã¢Â€Âœwe the white, landholding males.Ã¢Â€Â      Ã¢Â€Â¦ #2016in4wordsÃ¢Â€Â¦ "
29886,1,you might be a libtard if... #libtard  #sjw #liberal #politics 
29888,1,michelle obama is on the crack pipe @user  @user 
29900,1,meanwhile german #police can also not be distinguished from neo nazi scene anymore in terms of terminology #nafrisÃ¢Â€Â¦ 
29907,1,#andysessions #attorneygeneral  from #alabama #trump staing a #racewar will we let him? #chaos #fear #weaponry @user
29912,1,stop trying to find  where it isn't even happening! #airingofthegrievances 
29914,1,@user #allahsoil bernanke bailed out wall street by dumping $600 billion into the largest banks.  
29951,1,anti racist white murdered by blacks in south africa #whitegenocide #southafrica   
29971,1,@user @user the kind of  we can expect in #trump amrica
30010,1,"oh yes! and this rude, nasty behavior @user brought out into main stream!  #nevermypresident "
30023,1,"why? please explain to us why we're, ""bad.""  "
30025,1,hello there my love! Ã°ÂŸÂ˜Âƒ i will be glad to see you here Ã¢Â™Â‹Ã¯Â¸Â  
30033,1,are you #hispanic &amp; Ã¢Â€Â¦ like the  are stomping on you? listen  #retweet #boricua #miamiÃ¢Â€Â¦ 
30043,1,beware  in marketing tainting messages 
30058,1,nude teen play  for women in spo 
30067,1,Ã¢Â€Â¦you #black &amp; feel like the  are stomping on you? listen  #retweet #tampa #miamiÃ¢Â€Â¦ 
30075,1,"in bluntly  language, #cologne #police @user here announces racial profiling at main station. "
30080,1,"#sikh #temple vandalised in in #calgary, #wso condemns  act  "
30081,1,"#vestal, #newyork : pupil suing school district after alleged  classroom incident  #usa"
30134,1,time to #grabyourwallet  &amp; boycott @user who gives book deal to  troll banned by twitter 
30135,1,"""the blacks""? ""the blacks""? ""blacks""? *facepalm* *smh* "
30149,1,"wife crashes her own funeral, horrifying her husband who had ordered her killed; community turns against her  "
30164,1,can math help defeat ? #math #literacy #adultedu  -  
30182,1,"the *diversity officer* states (among other things) #killallwhitemen; yet, because she's an ""ethnic minority woman""Ã¢Â€Â¦ "
30190,1,"@user leave a 'gweh' below Ã¢Â¬Â‡ if in 2017, you will no longer debate #wypipo about  #slaverÃ¢Â€Â¦  "
30234,1,#jeffsessions  #attorneygeneral  from #alabama #trump staing a #racewar will we let him? #chaos #fear #weaponry @user
30243,1,i'm always amazed at the number of excellent black athletes that want to play at racist schools in racist states. #ncaa 
30250,1,"@user @user @user @user btw, #gandhi was a . in #india, @user adores him (without following him)."
30265,1,"that is why  is systemic, rather than just humanity being human. it is power and reinforced each minute!"
30269,1,you might be a libtard if... #libtard  #sjw #liberal #politics 
30272,1,@user strangely silent on the #idiotic  'statement' by @user not surprised. #twonitwittrumpsuppoers
30282,1,#perpetuates  Ã¢ÂšÂ¡ a&amp;e changes title of kkk documentary amid criticism  
30291,1,@user @user why do we have listen to a woman who goes to church but kills thousands. #fascist  #brexit #liar #murderer
30294,1,"#nosurprise @user #performing @ #trumpinauguration, #mormonism has  &amp; #polygamist roots; kin to #adultery. #moneyovermorals"
30302,1,chomsky: israeli #apaheid much worse than south africa   #israel #internationallaw #occupation  #bds
30351,1,woman in cou on racism charge  
30373,1,"@user agreed.. the same is true for  and .. they are overused terms, and as a result, are fast becoming meaningless.. Ã°ÂŸÂ¤Â”"
30398,1,"let me tell you a story about  and #videogames. specifically, #marvel super heroes vs. #streetfighter. "
30403,1,.@user @user Ã°ÂŸÂ‘Â¹@user so please stop go away &amp; take ur ugly skank @user with u. #pussygrabber 
30426,1,"@user #allahsoil not all muslims are islamic extremists (very, very few are).    #emiratisÃ¢Â€Â¦ "
30445,1,billionaire chair of trump says he hopes obama dies and michelle goes back to being a male ape in africa.  #usa #usa2017 #meltingpot
30454,1,new video shows how  this guy  and how he staed to abuse and humiliated an muslim guyÃ¢Â€Â¦ 
30489,1,trump ny co-chair makes racist remarks about michelle obama  #p2 #p21 #fyi  #tcot
30490,1,"@user @user agreed.. the same is true for  and .. they are overused terms, and as a result, are fast becominÃ¢Â€Â¦"
30494,1,#happyholidays and try not to be a  this #christmaseve :-d 
30497,1,"judge lets  #rapist #johnrkhoward wlk aftr the #rape of a special needs blk teen. ddnt wnt tht on his record, wud nevr work n reverse"
30521,1,#people aren't protesting #trump because a #republican won-they do so because trump has fuhered  &amp;Ã¢Â€Â¦ 
30527,1,@user  is still rooted in our society's attitude towards black women's hair. read more from candide uyanze:Ã¢Â€Â¦ 
30531,1,homicides rose in most big cities this year - the wall street journal #povey  #inequity #illegalguns  
30538,1,he may be correct. i just can't pay attention to a #communist . 
30546,1,"#sikh #temple vandalised in in #calgary, #wso condemns  act  "
30580,1,#people aren't protesting #trump because a #republican won-they do so because trump has fuhered  &amp;Ã¢Â€Â¦ 
30600,1,"just like , #waronwomen, &amp; #guncontrol @user need #russia to be the bad guy as an excuse for their bad ideology #tlot #p2"
30607,1,@user @user we need to Ã¢ÂœÂ‹ these universities from indoctrinating our children turning them to #idiots &amp; #snowflakes &amp; 
30616,1,are you #black &amp; feel like the  are stomping on you? Ã¢Â€Â¦  #retweet #tampa #miamiÃ¢Â€Â¦ 
30636,1,"#history will not be kind to those who enable the #corruption,  and #misogny of @user and his embÃ¢Â€Â¦ "
30642,1,@user #allahsoil people around the world are afraid. the world is primed to react.  Ã¢Â€Â¦   #emiratis #2Ã¢Â€Â¦
30660,1,@user the real jeff sessions.   #neverump #swampmonster  #
30700,1,@user #feminismiscancer #feminismisterrorism #feminismmuktbharat why  #malevote is ignored  @user
30701,1,@user @user @user #popefrancis called out  #xenophobic #trump so why would @user #catholicchurch #suppo
30705,1,awesome. black man gets kkk members to disavow by befriending them   #blacklivesmatter
30708,1,lol these pasty cakes telling the #rockette to quit b/c of her choice  not to suppo your  asshat president is pure comedy. weirdos
30732,1,"@user #allahsoil thereÃ¢Â€Â™s no such thing as an average christian, or muslim, or jew.  Ã¢Â€Â¦  Ã¢Â€Â¦ "
30755,1,like msian opposition and their claim that bangladeshis voted for bn. no evidence yet people believe it anywayÃ¢Â€Â¦ 
30762,1,@user #boycotttigerwoods. stop #normalizing @user  #antisemite #bigot  
30771,1,#zionism is a form of  @user
30778,1,"@user #allahsoil there have been three stages of empire: imperialism, colonialism and neocolonialism.  Ã¢Â€Â¦Ã¢Â€Â¦"
30794,1,a drunk lady falls on a heater in #pubfriction &amp; an my indian friend is trying to help but he is being thrown out.  #houston #midtown
30797,1,@user is this the real #aungsansuukyi?  #rohingya #genocide #persecution  #asean #burma #myanmar #rape #humanrights httÃ¢Â€Â¦
30830,1,"@user icymi yesterday -  this is what one peh venue offers for nye enteainment #rapeculture    #vaw    ""some... htÃ¢Â€Â¦"
30832,1,@user there is only one requirement for the job of the us president: being male #stillwithher #hillaryclinton #neverumpÃ¢Â€Â¦ 
30836,1,@user the term  works both ways for those of you all too happy to keep bandying it about!! #justsaying
30840,1,bruh  &amp;  are nothing new... that whole #deltaairlines debacle would've went downÃ¢Â€Â¦ 
30861,1,"is @user trafficking in ? @user &amp; his ""for profit"" use of the word nigger to sell music @user @user @user"
30882,1,#katiesikphoto is proud to present #thesexismproject team! @user @user  #feminismÃ¢Â€Â¦ 
30901,1,@user #allahsoil culture is like the horizonÃ¢Â€Â•always in view but never in reach.  Ã¢Â€Â¦  Ã¢Â€Â¦ 
30903,1,@user i am just waiting for somebody other than you to call me a . i don't see anybody doing it.
30917,1,the alt-right movement is like:  mustfall 
30922,1,"prince charles offers a ""danger will robinson!"" he ain't wrong. #trump #fascism   "
30932,1,@user #patriotwatch: 3.42 nooltham 2  #eltham #refugees #auspol   #asylumseekers #rwnj #Ã¢Â€Â¦
30933,1,@user  is not a problem in america today.  #dumbism is.  dumb is an equal oppounity killer of dreams.
30938,1,"@user you anti-whites brag about our ""inevitable brown future"" then scream """" when we oppose it. you're pushing #whitegenocide."
30952,1,sure sunderland isn't alone.  incidents in #sunderland more than double after brexit vote 
30958,1,@user #feminismiscancer #feminismisterrorism #feminismmuktbharat why  #malevote is ignored  @user
30979,1,he isnt attracted to asian women. sends me a pic of a korean woman and says they all look the same passing it off aÃ¢Â€Â¦ 
31027,1,oops! carl paladino didn't mean to publicly post racist comments...    #blm #youngturks
31041,1,@user @user @user those opposed to  #negligence #hatred #injustice #climatecrimes #ecocide will let #trump kÃ¢Â€Â¦
31046,1,book - enduring conviction: fred korematsu &amp; his quest for #justice  #humanrights htÃ¢Â€Â¦ 
31048,1, sex top 10 porn video
31133,1,"@user ignorant  #pamelaramseytaylor,praised by cretin #beverlywhaling,reinstated to her job at state&amp;federal fundeÃ¢Â€Â¦ "
31179,1,isn't it time we realized what we've done:  #hate #exploitation! read america's history! 
31180,1,@user no as u have termed him an outsider who gave u that right? i only said @user is more indian than many of us.Ã¢Â€Â¦ 
31197,1,@user #apparently #the #only #thing #you #dont #hate #your #asian #parents for is #instilling #massive #amounts #of  in u.
31202,1,@user and  #ny #developer @user Ã°ÂŸÂ‘Â¿ racist#deathwish @user @user 
31229,1,Ã°ÂŸÂ“Â–Ã°ÂŸÂ“Â–Ã°ÂŸÂ“Â–  reading list for the new year:   #afrofuturism #anarchism #capitalism #colonialism #magicrealism   Ã°ÂŸÂ“Â–Ã°ÂŸÂ“Â–Ã°ÂŸÂ“Â–
31241,1,@user john terry just chose white christmas as his favourite christmas song on @user no surprise there. 
31263,1,openly and total  against #obama! #russia's graceless goodbye to america's first black president: 
31273,1,goodbye 2016.... i definitely hope we leave behind 
31300,1,"beware of the ""snowball effect"" black men. they're not our women    "
31319,1,@user perfect timing for this tweet!  #staup  
31342,1,zionism is  .. ultra-ohodox jewish children's worksheet says 'non-jews' are evil 
31344,1,malia shake that ass! you so fine!.....pass the blunt 
31365,1,america isn't racist. their are a plethora of reasons for someone not to like obama. you're ignorant in many fashioÃ¢Â€Â¦ 
31366,1,you okay with this @user of course you are!!!! #traitor  #bully #notmypres #notmypresidentÃ¢Â€Â¦ 
31373,1,@user #activists: want to stop ? not sure where to begin? let us show you how:  cc:Ã¢Â€Â¦ 
31399,1,"@user we have to do this. need to change  profiling, #economicapahied, #hatespeech and get service to the poor.Ã¢Â€Â¦ "
31405,1,if you don't like his #politics that's one thing but why the  ?? so #pathetic Ã°ÂŸÂ‘ÂŽÃ°ÂŸÂÂ¾Ã°ÂŸÂ‘ÂŽÃ°ÂŸÂÂ¾ 
31408,1,buffalo school board moves to oust controversial @user ally for  remarks #trumpocalypseÃ¢Â€Â¦ 
31422,1,#preorder live! #99c/99p swiftly sharpens the fang  #dystopian tale of Ã¢Â€Â¦ 
31444,1,@user is a  &amp; a sick fuck! he looks like his pedophile friend @user 
31461,1,you might be a libtard if... #libtard  #sjw #liberal #politics 
31484,1,@user #jeffsessions thinks we won't notice as he redacts decades of ove  in his application for ag confirmation. 
31485,1,  sea shepherd suppoers are racist!   #antiracism #seashepherd
31493,1,you might be a libtard if... #libtard  #sjw #liberal #politics 
31502,1,"@user  also, you can't love the usa with all your hea and then suppo trump. because he hates half of theÃ¢Â€Â¦ "
31506,1,greetings from the us to the world!  #discrimination 
31532,1,"thanks to racists + fascist it's now 280,-  + #fascism sucks! #refugeeswelcome Ã¢ÂÂ¤Ã°ÂŸÂ˜Â"
31537,1,the fuck done with #mansplaining and other  bullshit. 
31542,1,@user .@user ends 2016 with a hopeful message against  in the music industry  via @user
31563,1,"@user @user @user @user not every #election ushers in lies, hate, , #misogyny or the incineration of #democracy."
31581,1,why are white people expats when the rest of us are immigrants?   #whiteprivilege
31595,1,@user you might be a libtard if... #libtard  #sjw #liberal #politics 
31604,1, girl get fuck bondage leather girl
31605,1,@user dwyane wade #nbavote    if you hate  #boycottdelta #islamophobia
31607,1,@user @user @user i'm not  i just hate those muzzies !
31609,1,#people aren't protesting #trump because a #republican won-they do so because trump has fuhered  &amp;Ã¢Â€Â¦ 
31638,1,@user you might be a libtard if... #libtard  #sjw #liberal #politics 
31662,1,as us citizens we find ourselves in a period of great contradictions. ie..#fascistdemocracy  seems to be... 
31666,1,"@user #antisemitism; , kills. in 2017 remember, no-one is born to hate. love can change the world! "
31668,1,@user the #dems need to keep feeding their  #narrative. #marxism
31671,1,why is #santa always #white?  #newswithed 
31681,1, chick gets fucked crazy european sex
31692,1,"7 ways #facebookÃ¢Â€Â™s #repoingsystem fails its #communitystandards, its users by @user   #blacklivesmatter"
31709,1,@user sessions to african-americans: fear not  @user @user #jeffsessions #imagemakeovers #makeoÃ¢Â€Â¦
31719,1, white girl has sex with black guy girls nackt video free online
31720,1,are you #black &amp; feel like the  are stomping on you? Ã¢Â€Â¦  #retweet #tampa #miamiÃ¢Â€Â¦ 
31727,1,"@user @user @user @user the real  and #antisemites are @user and the #progressive minions, not freedom loÃ¢Â€Â¦"
31740,1,@user my video on the whole @user situation #boycottdelta #exposed #truth  #fraud #adamsaleh #delta #prankster 
31743,1,@user you might be a libtard if... #libtard  #sjw #liberal #politics 
31758,1,@user stop these  chelski fans. #equality #diversity 
31766,1,what has todayÃ‚Â’s attitude to women got in common with that of norman bates? #psycho #feminism #hollaback  
31773,1,"#hatred,#greed&amp; destroyed many lives,but mad #leadership &amp; bad #government policies have destroyed more. #newyear2017 #politics"
31778,1,bringing back morals #obama  #dividerofanation 
31790,1,#paladino is one of a rare breed of  that should be shot in the street and left pissing blood in the gutter. 
31807,1,"please don't forget to use the word ! that is what ""binds"" these men. we can never ignore or excuse thatÃ¢Â€Â¦ "
31818,1,"@user 'an unappetizing scam' :-) | women, we need to throw off the  shackles of #salad | #food #foodie |Ã¢Â€Â¦ "
31830,1,that hammock just attempted #whitegenocide #lies #tinfoilhat #fakenews #altrightcards  
31864,1,#us refuses to veto resolution on #israel  #zionism #illegalsettlements  
31865,1,@user #allahsoil we should not conflate islamic extremism with terrorism    #emiratis #2016in4Ã¢Â€Â¦
31866,1,"see what #russia is doing in #syria,  destroying masjids  "
31883,1,come on n wake the eff up usa! this is craziness. does it all stem from  n hatred of #obama ? it seems likeÃ¢Â€Â¦ 
31892,1,dr. frances cress welsing - racism defined #whitesupremacy  #drfranciscresswelsing 
31900,1,@user the end of   #me #selfie # #love #messi #cr7 #religion #christianity #mecca_live 
31904,1,@user @user  nothing. that would be .  #taharrush #taharrushgamea #rapeugee 
31913,1,i couldn't end #2016 without mentioning #trump.  #feminism #photographs #shockfactor  
31927,1,a follow up from the gentlemen who were kicked off of @user airlines for simply speaking arabic    
31930,1,did  keep #colinpowell and #condoleezzarice from being #secretaryofstate? words not to use in #2017 . #jumpedtheshark
31931,1,@user #feminismiscancer #feminismisterrorism #feminismmuktbharat why  #malevote is ignored  @user
31934,1,@user judd is a  &amp; #homophobic #freemilo #milo #freemilo #milo #freemilo #milo #freemilo #milo #freemilo
31935,1,lady banned from kentucky mall. @user  #jcpenny #kentucky  
31947,1,@user omfg i'm offended! i'm a  mailbox and i'm proud! #mailboxpride  #liberalisme
31948,1,@user @user you don't have the balls to hashtag me as a  but you say i am to weasel away.. lumpy tony.. dipshit.
31949,1," makes you ask yourself, who am i? then am i anybody? until ....god . oh thank you god!"
31961,1,"@user #sikh #temple vandalised in in #calgary, #wso condemns  act  "
1,0, @user when a father is dysfunctional and is so selfish he drags his kids into his dysfunction.   #run
2,0,@user @user thanks for #lyft credit i can't use cause they don't offer wheelchair vans in pdx.    #disapointed #getthanked
3,0,  bihday your majesty
4,0,#model   i love u take with u all the time in urÃ°ÂŸÂ“Â±!!! Ã°ÂŸÂ˜Â™Ã°ÂŸÂ˜ÂŽÃ°ÂŸÂ‘Â„Ã°ÂŸÂ‘Â…Ã°ÂŸÂ’Â¦Ã°ÂŸÂ’Â¦Ã°ÂŸÂ’Â¦  
5,0, factsguide: society now    #motivation
6,0,[2/2] huge fan fare and big talking before they leave. chaos and pay disputes when they get there. #allshowandnogo  
